epoch,batch_loss
2,5.764846324920654
2,5.89280366897583
2,5.897380828857422
2,5.840419292449951
2,5.879434585571289
2,5.789085865020752
3,5.755548000335693
3,5.68873405456543
3,5.80895471572876
3,5.871270656585693
3,5.7825775146484375
3,5.687963485717773
3,5.773340225219727
3,5.793630123138428
3,5.788286209106445
3,5.667668342590332
3,5.671260833740234
3,5.713630199432373
3,5.708555698394775
3,5.721006393432617
3,5.80019998550415
3,5.740546226501465
3,5.728861331939697
3,5.612301826477051
3,5.786509037017822
3,5.705470085144043
3,5.7168049812316895
3,5.733031749725342
3,5.719152927398682
3,5.784818172454834
3,5.64539098739624
3,5.756371974945068
3,5.758314609527588
3,5.734337329864502
3,5.817694187164307
3,5.817854881286621
3,5.778974533081055
3,5.665997505187988
3,5.713325023651123
3,5.754873275756836
3,5.7128729820251465
3,5.67660665512085
3,5.68198299407959
3,5.642839431762695
3,5.7475175857543945
3,5.802608489990234
3,5.778036594390869
3,5.736998081207275
3,5.702911853790283
3,5.63556432723999
3,5.833792209625244
3,5.737264156341553
3,5.755565166473389
3,5.728036403656006
3,5.657255172729492
3,5.698224067687988
3,5.691119194030762
3,5.661280632019043
3,5.664088249206543
3,5.6357903480529785
3,5.5921406745910645
3,5.64654541015625
3,5.673951148986816
3,5.628065586090088
3,5.541991710662842
3,5.678812503814697
3,5.502208709716797
3,5.621092319488525
3,5.635995864868164
3,5.641419410705566
3,5.755184173583984
3,5.607494831085205
3,5.738078594207764
3,5.730668067932129
3,5.617772102355957
3,5.6187520027160645
3,5.628715991973877
3,5.592174053192139
3,5.639167785644531
3,5.692152500152588
3,5.634462833404541
3,5.63542366027832
3,5.644012928009033
3,5.564120292663574
3,5.732223033905029
3,5.675405502319336
3,5.590100288391113
3,5.5648698806762695
3,5.741567134857178
3,5.581654071807861
3,5.72432804107666
3,5.646257400512695
3,5.670986652374268
3,5.63884973526001
3,5.7441253662109375
3,5.5529632568359375
3,5.641569137573242
3,5.554358959197998
3,5.6233811378479
3,5.5490217208862305
3,5.6099748611450195
3,5.580870628356934
3,5.647883415222168
3,5.527325630187988
3,5.558231353759766
3,5.767704963684082
3,5.59577751159668
3,5.626609802246094
3,5.633124351501465
3,5.618309497833252
3,5.543961048126221
3,5.688482761383057
3,5.673398494720459
3,5.570194721221924
